,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,yr_built,zipcode,lat,long
6105,2621069066,2015-04-27," 585,000 ",3,2.0,3190,207346,2.0,No,No View,Average,9,1994,98022,47.2737,-122.015
6106,2922069134,2014-08-29," 585,000 ",3,1.75,2170,153767,1.0,No,No View,Average,7,1976,98042,47.3694,-122.065
6107,3223039181,2014-06-09," 585,000 ",4,1.75,2470,131790,2.0,No,Average,Average,8,1937,98070,47.4421,-122.444
6108,1823039205,2014-06-24," 585,000 ",3,2.5,2270,100545,2.0,No,No View,Average,8,1998,98070,47.4815,-122.47
6109,1926069063,2015-03-06," 585,000 ",3,1.75,1790,87213,1.0,No,No View,Good,7,1974,98077,47.732,-122.077
6110,3276930420,2014-09-12," 585,000 ",4,2.5,2330,45860,2.0,No,No View,Average,9,1989,98075,47.5842,-121.992
6111,1774200230,2015-01-20," 585,000 ",6,3.0,3870,43787,2.0,No,No View,Average,8,1976,98077,47.7642,-122.098
6112,3342700405,2014-05-22," 585,000 ",4,1.75,3000,42200,1.0,No,Good,Average,7,1950,98056,47.5265,-122.202
6113,824069121,2014-12-22," 585,000 ",5,3.5,3180,40946,1.0,No,Good,Average,7,1968,98075,47.5833,-122.073
6114,5561400470,2015-04-07," 585,000 ",4,3.25,3410,34939,2.0,No,No View,Good,9,1992,98027,47.459,-122.003
6115,1323089107,2015-01-21," 585,000 ",3,2.5,2330,33750,2.0,No,No View,Average,9,1983,98045,47.4787,-121.723
6116,1136100062,2014-05-09," 585,000 ",4,3.25,2400,29252,2.0,No,No View,Good,8,1982,98072,47.743,-122.131
6117,4022905172,2014-09-26," 585,000 ",4,1.75,2270,27122,1.0,No,No View,Very Good,8,1957,98155,47.7637,-122.281
6118,2568300210,2014-06-28," 585,000 ",5,2.5,2670,16777,1.5,No,No View,Good,7,1920,98125,47.7015,-122.301
6119,2207200455,2015-04-09," 585,000 ",5,1.75,1880,16617,1.0,No,No View,Average,7,1963,98007,47.6003,-122.132
6120,8917100153,2014-09-10," 585,000 ",4,2.5,2370,15200,1.0,No,No View,Average,8,1975,98052,47.6295,-122.089
6121,6071300160,2014-08-22," 585,000 ",5,2.0,2560,14467,1.0,No,No View,Average,8,1960,98006,47.5547,-122.178
6122,6402700110,2014-09-10," 585,000 ",4,2.0,2400,12753,1.0,No,No View,Good,7,1962,98033,47.6947,-122.177
6123,8854100220,2014-12-05," 585,000 ",3,3.25,3050,12700,2.0,No,No View,Average,8,1990,98011,47.7445,-122.214
6124,6204430250,2014-11-21," 585,000 ",5,2.25,2480,12614,1.0,No,No View,Good,8,1979,98011,47.7393,-122.2
6125,6743700060,2014-07-14," 585,000 ",4,1.75,3140,12519,1.0,No,No View,Average,7,1951,98033,47.6941,-122.173
6126,5525400430,2014-07-15," 585,000 ",3,2.5,2050,11690,2.0,No,No View,Good,9,1989,98059,47.5279,-122.161
6127,3840700757,2014-06-19," 585,000 ",4,2.5,2840,11044,2.0,No,No View,Average,8,2001,98034,47.7134,-122.237
6128,3904910650,2015-03-16," 585,000 ",3,2.5,2060,10839,2.0,No,No View,Average,8,1987,98029,47.5675,-122.016
6129,7784400070,2014-07-22," 585,000 ",3,1.75,1740,9500,1.0,No,Good,Good,8,1958,98146,47.4919,-122.365
6130,3574900030,2015-03-27," 585,000 ",4,2.5,2200,9099,2.0,No,No View,Average,8,1994,98034,47.733,-122.225
6131,3501600235,2014-05-05," 585,000 ",2,1.0,1770,8640,1.5,No,No View,Average,6,1949,98117,47.6926,-122.363
6132,3626039271,2015-02-05," 585,000 ",2,1.75,1980,8550,1.0,No,No View,Average,7,1981,98117,47.6989,-122.369
6133,3226049270,2015-03-04," 585,000 ",4,2.5,2160,8158,1.0,No,No View,Good,8,1952,98115,47.6948,-122.328
6134,8563000470,2014-07-23," 585,000 ",4,2.5,1860,8117,1.0,No,No View,Good,8,1966,98008,47.6228,-122.104
6135,7010700580,2015-03-03," 585,000 ",2,2.0,1370,7920,1.0,No,No View,Average,8,1949,98199,47.6589,-122.397
6136,7524950830,2014-05-27," 585,000 ",3,1.75,1850,7735,1.0,No,No View,Good,8,1983,98027,47.5608,-122.082
6137,8121200810,2015-05-05," 585,000 ",4,1.75,2430,7559,1.0,No,No View,Good,8,1981,98052,47.7206,-122.11
6138,7436400020,2015-03-25," 585,000 ",3,1.75,1840,7350,1.0,No,No View,Average,8,1974,98033,47.6729,-122.166
6139,7787050180,2015-01-28," 585,000 ",3,2.75,3080,7282,2.0,No,No View,Average,9,2008,98059,47.4826,-122.149
6140,4154303655,2014-12-11," 585,000 ",2,1.75,1830,7200,1.0,No,Average,Good,7,1949,98118,47.5592,-122.273
6141,3334000055,2015-04-29," 585,000 ",2,1.75,1280,7110,1.0,No,No View,Good,7,1955,98118,47.5569,-122.273
6142,2770600795,2015-03-02," 585,000 ",4,1.75,2500,7000,1.0,No,No View,Average,7,1947,98199,47.648,-122.386
6143,7859960250,2015-01-07," 585,000 ",4,2.5,3000,6892,2.0,No,No View,Average,8,2005,98072,47.7623,-122.165
6144,3288301010,2014-06-25," 585,000 ",4,2.75,2890,6825,1.0,No,No View,Average,8,1973,98034,47.734,-122.182
6145,5151200215,2014-12-12," 585,000 ",4,2.5,2430,6766,2.0,No,No View,Average,8,1999,98177,47.7294,-122.358
6146,7853240560,2014-09-03," 585,000 ",4,2.5,3110,6479,2.0,No,No View,Average,9,2005,98065,47.5408,-121.861
6147,7852010510,2015-04-24," 585,000 ",4,2.5,2910,6250,2.0,No,No View,Average,8,1999,98065,47.538,-121.87
6148,7954300330,2014-07-08," 585,000 ",4,2.5,2630,6185,2.0,No,No View,Average,9,1999,98056,47.5229,-122.192
6149,4315701163,2015-04-13," 585,000 ",3,1.5,2230,6000,1.0,No,Fair,Average,8,1968,98136,47.5373,-122.395
6150,7950303270,2015-03-02," 585,000 ",2,1.0,1110,6000,1.0,No,No View,Average,7,1951,98118,47.5632,-122.282
6151,5631501202,2015-03-26," 585,000 ",4,2.5,2820,5612,2.0,No,No View,Average,9,2007,98028,47.7477,-122.236
6152,1376800115,2014-11-03," 585,000 ",3,1.0,1450,5378,1.0,No,No View,Average,7,1939,98199,47.6436,-122.405
6153,8585400135,2014-11-05," 585,000 ",4,1.75,1760,5356,1.0,No,No View,Good,7,1950,98115,47.679,-122.288
6154,5104531640,2015-03-23," 585,000 ",4,3.0,3400,5100,2.0,No,No View,Average,9,2006,98038,47.3548,-122.002
6155,6308000010,2014-12-08," 585,000 ",3,2.5,2290,5089,2.0,No,No View,Average,9,2001,98006,47.5443,-122.172
6156,6308000010,2015-04-23," 585,000 ",3,2.5,2290,5089,2.0,No,No View,Average,9,2001,98006,47.5443,-122.172
6157,2877103111,2014-08-25," 585,000 ",3,1.5,1670,5000,1.5,No,No View,Good,7,1912,98117,47.678,-122.36
6158,6917700195,2014-07-28," 585,000 ",3,1.75,1480,4800,2.0,No,No View,Good,7,1944,98199,47.6567,-122.397
6159,6371500040,2015-03-16," 585,000 ",3,1.0,1350,4800,1.5,No,No View,Average,7,1928,98116,47.5749,-122.412
6160,3424069008,2014-06-06," 585,000 ",4,2.5,2430,4747,2.0,No,No View,Average,8,2008,98027,47.5285,-122.031
6161,5075400150,2014-05-23," 585,000 ",3,2.0,1670,4572,1.5,No,No View,Average,8,1931,98117,47.6854,-122.373
6162,8712100320,2014-07-28," 585,000 ",5,2.75,2350,4178,1.5,No,No View,Average,8,1922,98112,47.6388,-122.3
6163,7197800020,2015-04-27," 585,000 ",4,2.5,2250,4119,2.0,No,No View,Average,8,2001,98075,47.5973,-122.034
6164,4443800505,2015-05-07," 585,000 ",3,1.5,1810,3880,1.5,No,No View,Good,8,1929,98117,47.6835,-122.392
6165,9522100485,2014-05-15," 585,000 ",5,1.75,2000,3750,2.0,No,No View,Good,7,1921,98103,47.6618,-122.355
6166,3630030440,2014-09-23," 585,000 ",4,2.5,1950,3720,2.0,No,No View,Average,8,2004,98029,47.5503,-121.997
6167,9530100555,2014-06-13," 585,000 ",3,1.0,1870,2807,1.5,No,No View,Good,7,1927,98107,47.6674,-122.358
6168,9828701605,2014-10-02," 585,000 ",3,2.5,1740,2350,2.0,No,No View,Average,8,1995,98112,47.6207,-122.297
6169,5323100120,2014-09-16," 585,000 ",3,3.5,1700,2197,2.0,No,No View,Average,8,2010,98116,47.5767,-122.41
6170,2770600853,2014-06-12," 585,000 ",3,2.5,1910,1501,2.5,No,No View,Average,8,2007,98199,47.6441,-122.385
6171,3416600750,2015-02-17," 585,000 ",3,2.5,1750,1381,3.0,No,No View,Average,8,2008,98122,47.6021,-122.294
6172,3630240140,2015-01-23," 585,000 ",4,3.0,2110,1286,2.0,No,No View,Average,9,2007,98029,47.5444,-122.014
6173,2770603522,2014-12-11," 585,000 ",3,2.5,2160,1250,3.0,No,No View,Average,8,2010,98119,47.6515,-122.375
6174,7011201016,2014-10-01," 585,000 ",3,2.5,1700,1156,2.0,No,Average,Average,9,2002,98119,47.6373,-122.369
6175,424069130,2015-02-13," 584,999 ",4,2.75,2050,17859,1.0,No,No View,Good,7,1967,98075,47.5945,-122.056
6176,4305500180,2014-10-14," 584,950 ",4,3.0,3220,6224,1.5,No,No View,Average,9,2009,98059,47.4813,-122.129
6177,4449800345,2014-10-08," 584,000 ",3,2.5,1790,3962,2.0,No,No View,Average,8,1992,98117,47.6894,-122.391
6178,2902200142,2014-06-05," 584,000 ",3,2.5,1480,1485,2.0,No,No View,Average,8,2007,98102,47.6376,-122.326
6179,6134500220,2014-07-28," 583,800 ",3,2.5,2480,6600,2.0,No,No View,Average,8,2002,98053,47.6313,-122.008
6180,1630700361,2015-04-09," 583,500 ",4,1.75,2860,48351,1.0,No,No View,Average,8,1978,98077,47.7605,-122.085
6181,5469500640,2015-02-24," 583,500 ",3,2.25,3530,13000,2.5,No,No View,Good,10,1985,98042,47.3823,-122.159
6182,7199310290,2014-09-05," 583,500 ",3,1.75,1720,7800,1.0,No,No View,Good,7,1978,98052,47.6928,-122.125
6183,2767601031,2015-02-02," 583,500 ",4,1.0,1530,3900,1.5,No,No View,Good,7,1908,98107,47.6748,-122.379
6184,8917100180,2014-06-04," 583,000 ",6,2.75,2630,16411,1.0,No,No View,Good,8,1974,98052,47.6309,-122.093
6185,8914200060,2015-01-15," 583,000 ",4,2.5,3390,10519,2.0,No,Average,Average,10,1990,98003,47.332,-122.334
6186,9346920070,2014-08-22," 583,000 ",3,1.75,1930,10183,1.0,No,No View,Good,8,1975,98006,47.5624,-122.135
6187,7751800070,2014-08-04," 583,000 ",3,1.5,1800,10050,1.0,No,No View,Average,7,1955,98008,47.6344,-122.126
6188,3253500030,2014-07-25," 583,000 ",4,2.75,2200,9453,1.0,No,No View,Very Good,8,1955,98144,47.5744,-122.305
6189,8078430130,2015-04-07," 583,000 ",3,2.25,1830,8276,1.0,No,No View,Average,8,1989,98074,47.6336,-122.025
6190,1954400500,2014-06-25," 583,000 ",3,2.5,1790,8144,2.0,No,No View,Average,8,1989,98074,47.6169,-122.045
6191,3342100780,2014-07-09," 583,000 ",3,2.5,2600,5100,2.0,No,Fair,Average,8,1998,98056,47.5175,-122.205
6192,9510970050,2014-09-01," 583,000 ",4,2.5,1840,4011,2.0,No,No View,Average,9,2005,98052,47.6662,-122.083
6193,7202260330,2014-05-09," 583,000 ",4,2.5,2660,4000,2.0,No,No View,Average,8,2001,98053,47.6876,-122.038
6194,8651520510,2014-05-15," 582,800 ",4,2.75,2550,7636,1.0,No,No View,Average,8,1986,98074,47.6471,-122.06
6195,6743700317,2015-02-04," 582,500 ",2,1.0,1140,23779,1.5,No,No View,Average,6,1966,98033,47.6948,-122.172
6196,9498200091,2014-09-25," 582,500 ",2,2.0,1540,6804,1.0,No,No View,Very Good,7,1942,98177,47.7044,-122.372
6197,9554200200,2014-12-18," 582,500 ",2,1.75,1990,6549,1.0,No,No View,Average,7,1948,98115,47.7,-122.296
6198,4235401055,2014-05-14," 582,500 ",2,1.5,1159,4800,1.0,No,No View,Average,7,1948,98199,47.6592,-122.399
6199,6388930420,2014-08-05," 582,000 ",3,2.5,2380,19860,2.0,No,No View,Good,8,1995,98056,47.5255,-122.173
6200,1777600880,2014-07-11," 582,000 ",5,2.5,2780,12335,1.0,No,No View,Good,8,1968,98006,47.5681,-122.128
6201,4441300440,2014-05-12," 582,000 ",4,1.75,2120,4650,1.0,No,Fair,Average,7,1951,98117,47.6964,-122.4
6202,6021502310,2014-12-18," 582,000 ",2,1.75,1210,4141,1.0,No,No View,Good,7,1942,98117,47.686,-122.382
6203,2493200215,2014-12-31," 582,000 ",3,1.75,1820,3140,2.0,No,No View,Very Good,8,1949,98136,47.5271,-122.384
6204,9828702812,2014-09-23," 582,000 ",4,3.0,1670,1189,3.0,No,No View,Average,8,2000,98122,47.6182,-122.302
6205,8679600150,2014-05-07," 581,000 ",4,2.0,2510,13695,1.0,No,No View,Good,7,1961,98033,47.7005,-122.174
6206,2447500015,2014-11-21," 581,000 ",2,1.75,1930,11200,1.0,No,Average,Average,8,1951,98177,47.7576,-122.37
6207,8562500690,2014-05-13," 581,000 ",4,1.75,2090,8164,1.0,No,No View,Good,8,1963,98052,47.6715,-122.155
6208,7202340960,2014-09-08," 581,000 ",3,2.5,2600,4438,2.0,No,No View,Average,7,2004,98053,47.6799,-122.034
6209,7518507580,2015-05-02," 581,000 ",2,1.0,1170,4080,1.0,No,No View,Good,7,1909,98117,47.6784,-122.386
6210,9828702120,2014-07-01," 581,000 ",4,1.0,1630,2566,1.5,No,No View,Average,7,1921,98122,47.6183,-122.3
6211,8562750320,2014-11-10," 580,500 ",3,2.5,2320,3980,2.0,No,No View,Average,8,2003,98027,47.5391,-122.07
6212,3570000130,2014-06-11," 580,379 ",4,2.75,2240,27820,1.5,No,No View,Good,8,1976,98075,47.5936,-122.054
6213,1438000110,2014-06-03," 580,135 ",4,2.5,3150,5886,2.0,No,No View,Average,8,2014,98059,47.4787,-122.122
6214,3543900418,2014-05-15," 580,050 ",3,2.5,2360,4638,2.0,No,Good,Average,9,1996,98115,47.6837,-122.321
6215,1825079046,2014-12-18," 580,000 ",3,2.5,1820,374616,2.0,No,No View,Average,7,1999,98014,47.6539,-121.959
6216,7511200350,2014-09-19," 580,000 ",3,1.75,2040,81021,1.0,No,No View,Average,8,1980,98053,47.6536,-122.045
6217,1137301780,2014-11-26," 580,000 ",3,2.5,2180,40278,2.0,No,No View,Average,9,1985,98072,47.733,-122.09
6218,7511200190,2014-09-10," 580,000 ",4,2.25,2570,36465,2.0,No,No View,Good,8,1980,98053,47.6555,-122.042
6219,7525410090,2014-07-08," 580,000 ",4,2.5,2130,35752,1.0,No,No View,Average,8,1980,98075,47.5748,-122.031
6220,1774200190,2015-04-28," 580,000 ",3,2.75,2660,32757,1.0,No,No View,Good,8,1975,98077,47.7649,-122.098
6221,9429500146,2014-07-14," 580,000 ",3,2.5,3200,18750,1.0,No,No View,Fair- Badly worn,9,1967,98027,47.5717,-122.12
6222,267020090,2014-08-18," 580,000 ",5,2.5,3110,15783,1.0,No,No View,Average,8,1974,98052,47.6301,-122.103
6223,8576400110,2015-03-17," 580,000 ",6,2.5,3596,13700,1.0,No,No View,Very Good,8,1964,98166,47.4388,-122.339
6224,4157600120,2015-04-22," 580,000 ",5,2.5,2500,11900,1.0,No,No View,Average,7,1963,98007,47.5915,-122.132
6225,5490220030,2015-02-25," 580,000 ",4,2.5,2110,11680,1.0,No,No View,Good,7,1977,98052,47.6964,-122.118
6226,3575302397,2014-11-13," 580,000 ",3,2.5,1910,11550,1.5,No,No View,Average,8,2003,98074,47.6213,-122.064
6227,6073240060,2014-10-02," 580,000 ",4,3.0,3280,11060,2.0,No,No View,Average,8,1986,98056,47.5399,-122.181
6228,9253900354,2014-07-01," 580,000 ",3,2.5,2200,11000,2.0,No,Average,Average,9,1978,98008,47.5916,-122.112
6229,1560800110,2014-06-17," 580,000 ",5,2.0,2700,10875,1.0,No,No View,Good,7,1962,98007,47.6163,-122.138
6230,5101406375,2015-03-19," 580,000 ",3,1.75,1950,10633,1.0,No,No View,Average,7,1978,98125,47.7019,-122.313
6231,6917700665,2015-02-18," 580,000 ",2,1.0,1650,9780,1.0,No,No View,Average,7,1943,98199,47.6549,-122.394
6232,6891800500,2015-04-26," 580,000 ",3,2.75,2650,9752,1.0,No,No View,Average,9,1989,98028,47.768,-122.259
6233,1235100371,2014-07-17," 580,000 ",5,2.75,3550,9600,2.0,No,No View,Average,7,1960,98033,47.6766,-122.186
6234,7525300310,2014-06-19," 580,000 ",4,2.25,2160,9593,1.0,No,No View,Average,8,1969,98008,47.5883,-122.112
6235,9237800100,2015-02-04," 580,000 ",3,2.25,1640,8625,1.0,No,No View,Average,8,1987,98052,47.6772,-122.153
6236,1238501098,2015-03-13," 580,000 ",3,2.25,1580,8506,2.0,No,No View,Average,7,1987,98033,47.686,-122.185
6237,7222000090,2014-05-06," 580,000 ",4,3.25,3569,8327,2.0,No,No View,Average,10,2013,98055,47.4595,-122.208
6238,7558750120,2015-03-10," 580,000 ",3,2.25,2190,8188,2.0,No,No View,Average,8,1978,98052,47.6883,-122.113
6239,2923501020,2014-09-29," 580,000 ",4,2.25,2610,7700,1.0,No,No View,Average,8,1977,98027,47.5659,-122.089
6240,1954420170,2014-11-13," 580,000 ",3,2.5,2150,7484,2.0,No,No View,Average,8,1988,98074,47.6191,-122.043
6241,3260200200,2014-10-30," 580,000 ",3,2.25,1670,7416,1.0,No,No View,Good,7,1974,98005,47.6028,-122.172
6242,2135200155,2014-08-05," 580,000 ",5,3.25,3030,7410,2.0,No,No View,Average,8,2014,98106,47.553,-122.354
6243,7278100690,2014-09-18," 580,000 ",3,1.5,1860,7190,2.0,No,Fair,Very Good,7,1952,98177,47.7716,-122.392
6244,259601100,2014-05-13," 580,000 ",5,2.0,2290,7125,1.0,No,No View,Average,7,1964,98008,47.634,-122.119
6245,8078350030,2014-06-02," 580,000 ",4,2.5,2220,7064,2.0,No,No View,Average,8,1988,98029,47.5716,-122.022
6246,6896300375,2014-05-05," 580,000 ",2,1.0,2540,7000,1.0,No,No View,Very Good,8,1942,98118,47.5259,-122.261
6247,7309100270,2014-06-26," 580,000 ",4,1.75,1720,6975,1.0,No,No View,Average,8,1975,98052,47.6506,-122.121
6248,3179102305,2014-07-17," 580,000 ",3,1.75,2100,6874,1.0,No,No View,Average,7,1943,98115,47.6724,-122.279
6249,3876311490,2014-07-24," 580,000 ",4,2.75,3210,6825,1.0,No,No View,Very Good,7,1975,98034,47.7338,-122.169
6250,1139000685,2014-07-29," 580,000 ",4,2.75,2330,6703,1.5,No,No View,Average,7,1983,98177,47.7066,-122.359
6251,6190500340,2014-05-09," 580,000 ",4,2.5,2840,6268,2.0,No,No View,Average,9,1998,98028,47.7386,-122.235
6252,8010100135,2014-10-30," 580,000 ",3,1.5,1800,6250,1.0,No,No View,Average,8,1947,98116,47.5778,-122.389
6253,2218000390,2014-06-12," 580,000 ",5,2.0,2060,6000,2.0,No,No View,Average,7,1903,98105,47.6685,-122.305
6254,582000675,2014-09-08," 580,000 ",2,1.5,1990,6000,1.0,No,No View,Average,6,1944,98199,47.6521,-122.398
6255,2215500080,2014-05-28," 580,000 ",5,2.0,1940,6000,1.0,No,No View,Very Good,7,1945,98115,47.6875,-122.287
6256,8078600330,2014-07-08," 580,000 ",3,2.25,1940,5980,1.0,No,No View,Average,7,1987,98027,47.5476,-122.075
6257,7537300210,2015-01-28," 580,000 ",2,1.5,1460,5700,1.5,No,No View,Average,7,1912,98115,47.6838,-122.312
6258,8682320900,2014-11-05," 580,000 ",3,2.0,1870,5300,1.0,No,No View,Average,8,2009,98053,47.7106,-122.02
6259,7518501025,2015-03-27," 580,000 ",3,1.75,1970,5100,1.0,No,No View,Average,7,1908,98117,47.6831,-122.379
6260,3131201105,2014-07-09," 580,000 ",3,1.75,1850,5100,1.0,No,No View,Average,7,1909,98105,47.6605,-122.326
6261,6844703135,2015-03-12," 580,000 ",4,1.5,1780,5100,1.0,No,No View,Average,7,1953,98115,47.6944,-122.288
6262,9211010900,2014-06-18," 580,000 ",4,2.5,3250,5000,2.0,No,No View,Average,8,2008,98059,47.4988,-122.148
6263,461002615,2014-12-02," 580,000 ",5,2.5,2720,5000,1.5,No,No View,Good,7,1939,98117,47.6827,-122.376
6264,5100403947,2014-08-04," 580,000 ",4,2.5,2150,5000,2.0,No,No View,Average,8,2001,98115,47.6962,-122.314
6265,9521101065,2015-03-23," 580,000 ",2,1.5,1220,5000,1.0,No,Average,Good,7,1938,98103,47.6624,-122.348
6266,5700001100,2014-10-07," 580,000 ",4,1.5,2430,4995,1.5,No,No View,Good,7,1928,98144,47.5782,-122.292
6267,3095000095,2014-07-14," 580,000 ",3,2.0,2040,4800,1.0,No,No View,Good,7,1925,98126,47.5561,-122.377
6268,1523550480,2014-06-13," 580,000 ",3,2.5,2040,4627,2.0,No,No View,Average,8,1992,98052,47.6365,-122.108
6269,4221250100,2014-08-05," 580,000 ",3,2.5,2150,4604,2.0,No,No View,Average,8,2003,98075,47.5893,-122.019
6270,9136103136,2015-03-13," 580,000 ",2,1.0,860,4013,1.0,No,No View,Average,7,1925,98103,47.6652,-122.338
6271,2436200025,2014-10-09," 580,000 ",6,1.75,2180,4000,1.5,No,No View,Good,7,1926,98105,47.6643,-122.29
6272,1189000825,2014-07-02," 580,000 ",3,2.25,1900,3960,1.5,No,No View,Average,8,1905,98122,47.6122,-122.298
6273,9191201250,2015-01-07," 580,000 ",5,2.0,2600,3750,1.5,No,No View,Good,6,1914,98105,47.6691,-122.299
6274,4083301950,2014-11-20," 580,000 ",2,1.0,1040,3200,1.0,No,No View,Average,7,1926,98103,47.6558,-122.334
6275,5309100750,2015-01-23," 580,000 ",3,1.75,1460,2800,2.0,No,No View,Average,7,1928,98117,47.6779,-122.371
6276,1994200012,2015-04-13," 580,000 ",3,1.75,1850,2797,1.0,No,No View,Average,8,1977,98103,47.6871,-122.336
6277,9376301591,2015-04-14," 580,000 ",3,1.75,1570,2600,1.5,No,No View,Good,8,1931,98117,47.6867,-122.37
6278,2856100381,2014-07-11," 580,000 ",7,2.75,2310,2400,1.5,No,No View,Average,6,1915,98117,47.6775,-122.39
6279,9274201807,2014-08-20," 580,000 ",3,2.5,1590,1937,2.5,No,No View,Average,8,2004,98116,47.5903,-122.388
6280,2768301217,2015-05-06," 580,000 ",3,2.5,1980,1873,2.0,No,No View,Average,7,1996,98107,47.6659,-122.369
6281,1861100267,2014-09-18," 580,000 ",3,2.75,1430,1521,2.0,No,No View,Average,9,2009,98119,47.6353,-122.371
6282,9274200320,2015-04-13," 580,000 ",3,2.5,1740,1280,3.0,No,Average,Average,8,2008,98116,47.589,-122.387
6283,8032700072,2015-04-15," 580,000 ",3,1.5,1320,1250,3.0,No,No View,Average,8,2008,98103,47.6536,-122.341
6284,9274200322,2014-08-20," 580,000 ",3,2.5,1740,1236,3.0,No,Average,Average,8,2008,98116,47.5891,-122.387
6285,9523100730,2014-05-23," 580,000 ",3,2.5,1620,1173,3.0,No,Excellent,Average,8,2008,98103,47.6681,-122.355
6286,9523100731,2014-09-30," 580,000 ",3,2.5,1620,1171,3.0,No,Excellent,Average,8,2008,98103,47.6681,-122.355
6287,1972200554,2014-08-04," 580,000 ",3,2.25,1480,1026,3.0,No,No View,Average,8,2014,98103,47.6536,-122.354
6288,9528101061,2014-08-25," 580,000 ",4,3.5,1460,951,3.0,No,No View,Average,8,2008,98115,47.6821,-122.326
6289,3383900058,2014-11-18," 580,000 ",3,3.25,1490,857,3.0,No,No View,Average,8,2001,98102,47.6357,-122.324
6290,2421059125,2015-04-14," 579,950 ",4,2.5,2880,213444,1.0,No,No View,Very Good,8,1984,98092,47.2887,-122.109
6291,3304300300,2015-05-07," 579,950 ",4,2.75,2460,8643,2.0,No,No View,Average,9,2011,98059,47.4828,-122.133
6292,7168100015,2014-10-09," 579,950 ",5,2.75,3080,5752,2.0,No,No View,Average,9,2014,98059,47.4922,-122.153
6293,1862400541,2015-02-28," 579,950 ",3,2.5,1810,1585,3.0,No,No View,Average,7,2014,98117,47.6957,-122.376
6294,9528101224,2014-10-07," 579,950 ",3,3.5,1420,1217,2.0,No,No View,Average,8,2003,98115,47.6827,-122.324
6295,1646501920,2014-10-30," 579,500 ",3,1.75,1250,4120,1.0,No,No View,Good,7,1925,98117,47.685,-122.36
6296,1257202120,2014-10-30," 579,100 ",2,1.0,1070,2754,1.0,No,No View,Average,7,1924,98103,47.6755,-122.331
6297,521079025,2015-04-17," 579,000 ",3,2.5,3160,286181,2.0,No,Good,Average,9,2002,98010,47.3401,-121.946
6298,822069029,2015-02-17," 579,000 ",3,2.75,2660,223027,1.0,No,No View,Average,8,1962,98038,47.4127,-122.071
6299,6649900301,2014-12-31," 579,000 ",3,2.5,2300,18540,1.0,No,No View,Average,8,1961,98177,47.7767,-122.369
6300,847100047,2014-09-17," 579,000 ",4,2.75,3220,9825,2.0,No,No View,Average,8,2012,98059,47.4863,-122.143
6301,8121200700,2014-07-13," 579,000 ",4,2.25,2030,8764,2.0,No,No View,Good,8,1983,98052,47.7214,-122.11
6302,5249801785,2014-12-05," 579,000 ",2,2.0,1760,7200,1.0,No,No View,Very Good,7,1946,98118,47.5658,-122.276
